Day;.TRXFLDGLPU;.BVSP;.IBX50;.IBRX;.SMLL;.MXX;.INMX;.MERV;.IBG;.ADRIAN;.IPSA;.SPX;.NDX;.DJI;.SSMI;.FCHI;.CACT;.GDAXI;.MDAXI;.FTAS;.FTSE;.ADI;.QSI;.BSESN;.NSEI;.BSE100;.CSI300;.SSEC;.HSI;.HSCE;.N225;.N500
29/07/2003;87.79757;13623.34;1802.23;3919.51;;7233.2;404.91;758.62;32159.5;945.84;1302.26;989.28;1275.17;9204.46;4992.6;3142.39;2132.26;3428.12;3766.02;2034.6;4137.01;1582.19;3510.04;3764.44;1174.75;1086.78;;1477.296;10198.6;3017.81;9834.31;887.23
28/07/2003;88.322829;13643.37;1802.86;3920.51;;7314.22;410.24;735.51;31646.738;940.65;1300.12;996.52;1280.53;9266.51;5006;3164.93;2144.95;3417.77;3749.51;2038.5;4148.82;1576.76;3530.41;3739.76;1169.2;1085.34;;1470.393;10134.88;2958.19;9839.91;888.23
27/07/2003;;;;;;;;;;;;;;;;;;;;;;1556.01;3547.69;;;;;;;;;
26/07/2003;;;;;;;;;;;;;;;;;;;;;;1543.06;;;;;;;;;;
25/07/2003;87.972862;13750.36;1802.39;3918.76;;7349.96;412.78;733.76;31822.26;941.73;1301.84;998.68;1278.31;9284.57;4946;3109.32;2111.29;3356.89;3728.56;2029.5;4131.18;;;3726.46;1162.75;1079.11;;1477.651;9939.2;2863.32;9648.01;873.01
24/07/2003;87.414621;13761.1;1795.76;3903.82;;7309.41;409.89;735.92;31568.879;918.94;1278.98;981.6;1253.76;9112.51;4970.6;3156.86;2136.63;3374.82;3733.39;2036.8;4149.6;1529.47;3539.8;3668.07;1139.45;1063.1;;1493.451;9923.14;2849.16;9671;875.43
23/07/2003;87.160518;13798.79;1796.23;3902.39;;7280.65;408.82;747.45;31892.459;915.4;1275.81;988.61;1268.52;9194.24;4903.7;3089.41;2098.04;3304.48;3666.51;2008.6;4086.49;1521.26;3536.61;3577.89;1119.05;1041.01;;1502.148;9900.56;2823.99;9615.34;872.02
22/07/2003;86.558814;13835.2;1793.42;3898.98;;7164.29;401.52;746.08;31826.068;904.87;1263.4;988.11;1257.63;9158.45;4871.3;3092.62;2098.02;3318.15;3689.98;2004.3;4079.75;1508.01;3540.66;3554.13;1109.2;1035.03;;1498.485;10008.71;2933.12;9485.97;859.87
21/07/2003;86.26427;13675.85;1779.36;3868.87;;7024.73;393.26;736.91;31744.289;895.49;1246.35;978.8;1240.78;9096.69;4879.2;3081.06;2094.05;3287;3684.71;1989.9;4044.28;1523.6;3548.24;3569.58;1115.8;1040.66;;1495.885;10102.86;2992.12;;
20/07/2003;;;;;;;;;;;;;;;;;;;;;;1533.92;3554.16;;;;;;;;;
19/07/2003;;;;;;;;;;;;;;;;;;;;;;1532.42;;;;;;;;;;
18/07/2003;86.925868;13794.26;1783.69;3876.62;;7030.76;393.59;743.24;32043.449;894.66;1248.75;993.32;1259.91;9188.15;4910.2;3129.21;2120.19;3366.71;3716.92;2002.2;4073.2;;;3647.58;1140;1061.95;;1507.162;10140.84;2983.66;9527.73;861.22
17/07/2003;86.361587;13622.29;1764.63;3837.28;;6999.07;391.56;721.38;31332.238;890.65;1238.74;981.73;1255.94;9050.82;4906.2;3129.37;2119.33;3330.68;3676.84;1994.4;4056.57;;3533.25;3668.91;1152;1070.85;;1539.358;10096.72;2934.34;9498.86;860.36
16/07/2003;87.518129;13487.24;1756.65;3819.63;;7023.94;392.35;698.26;30670.898;894.69;1247.33;994;1291.99;9094.59;4940.1;3150.72;2132.59;3387.64;3700.64;2005.1;4077.13;1528.55;3490.67;3721.65;1168.75;1087.85;;1529.491;10207.17;3035.73;9735.97;879.77
15/07/2003;87.782823;13614.1;1770.66;3849.83;;7120.31;398.05;693.32;30597.689;896.71;1253.15;1000.42;1294.47;9128.97;4957.5;3179.33;2147.09;3384.69;3684.22;2015.6;4102.5;1524.03;3353.83;3686.34;1159.85;1075.02;;1525.439;10135.55;3008.77;9751;884.45
14/07/2003;88.342279;13588.14;1761.68;3835.12;;7167.54;400.38;708.69;31058.67;899.48;1254.38;1003.86;1295.74;9177.15;4982.5;3190.23;2151.74;3396.07;3668.83;2024.4;4127.64;1520.02;3306.48;3720.75;1171.5;1084.9;;1521.414;10122.4;2982.4;9755.63;881.03
13/07/2003;;;;;;;;;;;;;;;;;;;;;;1510.24;3286.57;;;;;;;;;
12/07/2003;;;;;;;;;;;;;;;;;;;;;;1505.32;;;;;;;;;;
11/07/2003;87.549367;13320.58;1737.64;3785.93;;7083.82;395.35;710.5;31091.51;894.99;1256.7;998.14;1280.57;9119.59;4914;3138.27;2120.07;3326.51;3609.15;1991.8;4058.14;;;3676.26;1161.65;1074.43;;1528.854;9911.5;2895.19;9635.35;871.28
10/07/2003;87.440044;13501.29;1755.49;3820.51;;7096.04;396.72;706.02;30919.939;892.34;1242.56;988.7;1268.65;9036.04;4859.2;3098.28;2096.9;3269.84;3572.88;1980.8;4028.76;;3278.19;3679.63;1162.35;1074.51;;1531.927;9983.31;2908.71;9955.62;897.37
09/07/2003;88.184882;;;;;7171.89;400.81;;;896.52;1253.13;1002.21;1295.16;9156.21;4869;3139.93;2122.33;3322.43;3588.53;1991.6;4054.69;1502.47;3262.38;3620.79;1141.05;1060.76;;1503.314;10027.41;2925.95;9990.95;903.75
08/07/2003;88.391652;13618.8;1758.91;3828.8;;7234.94;404.24;721.18;31519.959;896.31;1264.37;1007.84;1298.37;9223.09;4912;3177.97;2141.94;3344.46;3615.47;1998.2;4073.6;1504.23;3261.01;3629.68;1145.9;1067.54;;1512.019;9992.87;2804.42;9898.72;905.77
07/07/2003;88.208393;13402.01;1738.6;3790.15;;7215.03;402.89;738.78;32196.209;886.19;1262.93;1004.42;1281.89;9216.79;4933;3182.19;2141.39;3332.87;3590.65;1994.2;4074.77;1504.99;3260.85;3612.53;1140.55;1071.47;;1501.484;9892.4;2775.28;9795.16;890.78
06/07/2003;;;;;;;;;;;;;;;;;;;;;;1495.03;3261.26;;;;;;;;;
05/07/2003;;;;;;;;;;;;;;;;;;;;;;1479.62;;;;;;;;;;
04/07/2003;86.980107;13273.65;1716.15;3744.03;;7142.85;398.82;727.28;31897.689;882.81;1257.53;;;;4828.6;3072.4;2075.2;3239.61;3547.82;1968.5;4021.5;;;3622.34;1138.45;1066.44;;1502.349;9636.81;2683.76;9547.73;871.13
03/07/2003;87.042254;13134.41;1695;3697.08;;7127.42;397.56;721.06;31739.238;885.26;1257.07;985.7;1231.34;9070.21;4826;3092.09;2085.55;3241.92;3541.57;1969.7;4024.8;;3260.28;3639.89;1144.65;1064.68;;1504.436;9646.1;2710.98;9624.8;871.2
02/07/2003;87.182599;13310.47;1704.26;3719.01;;7164.02;399.88;749.02;32425.43;880.28;1261.9;993.75;1245.75;9142.84;4789.8;3079.07;2076.95;3241.04;3526.99;1961.3;4006.86;1469.56;3248.65;3601.39;1133.8;1053.77;;1499.682;9602.62;2683.16;9592.24;868.18
01/07/2003;85.792515;13291.1;1701.06;3714.01;;7123.54;397.86;758.54;32575.43;878.01;1253.98;982.32;1217.37;9040.95;4700.8;3013;2036.81;3146.55;3478.58;1941.3;3963.92;1459.24;3214.02;3604.43;1130.7;1054.92;;1484.704;;;9278.49;839.16
30/06/2003;85.601521;12972.58;1669.73;3648.06;;7054.99;394.47;765.61;32952.148;870.37;1228.12;974.5;1201.69;8985.44;4813.7;3084.1;2078.89;3220.58;3531.99;1971.3;4031.17;1452.6;3189.48;3607.13;1134.15;1055.23;;1486.024;9577.12;2726.43;9083.11;824.1
29/06/2003;;;;;;;;;;;;;;;;;;;;;;1445.74;3184.77;;;;;;;;;
28/06/2003;;;;;;;;;;;;;;;;;;;;;;1441.21;;;;;;;;;;
27/06/2003;85.790134;13024.12;1679.06;3665.07;;7083.45;395.44;733.85;32338.408;868.7;1228.08;976.22;1205.25;8989.05;4847.9;3109.02;2092.64;3224.66;3502.42;1986.2;4067.84;;;3583.06;1125.55;1050;;1497.054;9657.21;2749.69;9104.06;822.81
26/06/2003;85.83091;13111.71;1684.4;3675.74;;7118.47;397.04;738.35;32691.318;868;1214.84;985.82;1214.68;9079.04;4847.8;3103.46;2086.75;3241.22;3495.69;1973.9;4041.67;;3175.37;3552.4;1116.35;1041.04;;1515.375;9606.11;2727.39;8923.41;804.94
25/06/2003;85.850293;13025.71;1675.89;3657.18;;7078.36;394.54;792.6;34542.309;874.33;1224.17;975.32;1188.41;9011.53;4832.1;3108.7;2089.83;3198.82;3474.28;1985.9;4067.86;1441.64;3162.26;3517.27;1106.65;1037.88;;1502.077;9628.99;2723.87;8932.26;803.6
24/06/2003;85.881717;13108.41;1682.53;3671.68;;7114.4;396.55;794.5;34402.289;;1213.2;983.45;1191.7;9109.85;4829;3103.34;2083.97;3217.34;3496.39;1982.3;4060.93;1441.27;3164.9;3447.45;1085.35;1021.5;;1512.429;9629.35;2677.54;8919.26;800.01
23/06/2003;86.349248;12991.28;1672.38;3648.17;;7015.08;390.99;805.54;34617.887;880.47;1225.51;981.64;1200.17;9072.95;4825.9;3119.24;2096.86;3186.39;3489.25;1997.6;4087.89;1440.84;3180.47;3461.38;1089.2;1020.9;;1511.365;9734.29;2690.65;9137.14;817.36
22/06/2003;;;;;;;;;;;;;;;;;;;;;;1440.26;3179.98;;;;;;;;;
21/06/2003;;;;;;;;;;;;;;;;;;;;;;1438.35;;;;;;;;;;
20/06/2003;87.453538;13130.96;1690.45;3687.72;;7080.69;394.83;801.17;34556.797;887.24;1245.38;995.69;1223.13;9200.75;4936.8;3190.11;2137.76;3238.98;3526.8;2029.6;4160.14;;;3499.5;1100.25;1037.13;;1529.47;9930.31;2717.08;9120.39;813.35
19/06/2003;87.543088;;;;;7084.01;395.68;782.91;33956.418;891.47;1253.57;994.7;1225.89;9179.53;4918.7;3164.91;2125.81;3247.11;3535.52;2018.1;4131.46;;3168.01;3454.6;1092.55;1027.07;;1538.754;9980.11;2688;9110.51;814.08
18/06/2003;88.405774;13510.5;1732.62;3768.16;;7125.41;397.7;770.7;33390.047;896.45;1263.92;1010.09;1247.9;9293.8;4992.5;3213.93;2154.49;3304.15;3565.27;2051.2;4207.01;1440.88;3157.21;3430.96;1086.75;1019.93;;1553.877;9970.3;2655.28;9092.97;813.36
17/06/2003;88.472201;13776.63;1756.75;3819.13;;7130.23;398.44;792.05;33765.277;908.18;1282.59;1011.66;1239.63;9323.02;4950.8;3200.75;2150.75;3286.48;3566.66;2044.7;4190.36;1440.13;3150.32;3431.03;1081.95;1012.07;;1557.175;10030.37;2673.86;9033;807.07
16/06/2003;87.983101;13832.86;1755.75;3818.65;;7019.49;392.28;;;;;1010.74;1241.58;9318.96;4900.4;3174.49;2133.14;3264.5;3561.16;2025.9;4152.9;1439.26;3144.13;3336.64;1051.8;989.02;;1559.705;9862.28;2658.98;8839.83;793.17
15/06/2003;;;;;;;;;;;;;;;;;;;;;;1440.12;3145.43;;;;;;;;;
14/06/2003;;;;;;;;;;;;;;;;;;;;;;1439.8;;;;;;;;;;
13/06/2003;87.052321;13733.7;1744.28;3794.37;;6984.63;389.98;768.39;32996.238;904.43;1277.89;988.61;1203.91;9117.12;4795.1;3108.94;2096.41;3168.71;3533.95;2018.3;4134.12;;;3354.14;1056.2;991.06;;1566.766;9855.64;2692.81;8980.64;802.55
12/06/2003;87.412102;13982.72;1759.69;3829.05;;7060.5;394.3;763.57;32846.547;908.71;1280.31;998.51;1229.32;9196.55;4880.2;3152.16;2121.19;3219.47;3536.47;2029.7;4161.26;;3119.24;3337.3;1051.3;985.82;;1562.106;9736.84;2623.41;8918.6;793.45
11/06/2003;87.012542;13876.52;1742.83;3793.56;;6979.68;389.52;736.89;32119.939;908.18;1273.53;997.48;1228.24;9183.22;4840.3;3121.9;2103.52;3178.15;3508.07;2022.1;4150.15;1439.38;3082.57;3314.6;1044.1;975.7;;1565.84;9662.06;2549;8890.3;793.16
10/06/2003;85.921509;13893.73;1744.61;3797.53;;6924.99;386.61;728.55;31848.439;909.9;1275.06;984.84;1212.99;9054.89;4788.9;3083.85;2081.3;3140.34;3481.51;2005.8;4113.01;1442.48;3057.1;3289.55;1037.8;966.69;;1538.762;9703.72;2533.81;8789.09;790.29
09/06/2003;85.553967;13845.73;1748.63;3804.52;;6801.59;378.98;718.17;31320.629;918.65;1273.81;975.93;1195.55;8980;;3055.23;2068.02;3094.76;3489.65;2014.6;4129.09;1443.87;3000.59;3337.31;1052.1;984.81;;1530.215;9733.51;2552.12;8822.73;794.77
08/06/2003;;;;;;;;;;;;;;;;;;;;;;1445.07;2954.72;;;;;;;;;
07/06/2003;;;;;;;;;;;;;;;;;;;;;;1443.18;;;;;;;;;;
06/06/2003;86.068346;13923.11;1766.78;3839.15;;6870.6;383.17;718.7;31444.59;921.73;1270.85;987.76;1213.11;9062.79;4786.7;3093.21;2089;3127.46;3505.99;2025.4;4150.79;;;3303.24;1046.4;981.22;;1538.92;9694.63;2521.71;8785.87;790.64
05/06/2003;86.023723;13779.88;1748.23;3799.56;;6873.39;383.16;702.93;31193.609;917.6;1257.58;990.14;1231.72;9041.3;4706.6;3034.07;2050.69;3039.76;3464.37;1998.7;4104.25;;2922.83;3262.2;1035.05;974.83;;1556.249;9639.01;2516.2;8657.23;783.3
04/06/2003;85.299382;13718.08;1749.7;3802.2;;6889.76;383.9;701.77;30940.039;908.35;1247.19;986.24;1224.76;9038.98;4748.5;3063.85;2064.95;3080.02;3441.18;2004.9;4126.55;1441.7;2883.94;3216.49;1021.05;972.93;;1574.111;;;8557.86;777.39
03/06/2003;84.512368;13350.11;1710.09;3718.1;;6738.97;374.69;707.82;31223.629;905.41;1240.24;971.56;1198.57;8922.95;4713.1;3039.41;2048.56;3026.82;3413.74;1998.9;4115.73;1441.26;2841.26;3181.97;1010.65;959.53;;1562.237;9662.82;2510.19;8564.49;779.54
02/06/2003;84.633071;13228.78;1706.16;3710.46;;6722.24;374.02;702.76;31184.629;907.42;1242.04;967;1185.13;8897.81;4754.8;3048.32;2057.68;3064.56;3426.37;2006.2;4129.28;1440.08;2820.06;3206.38;1015.15;956.71;;1576.528;9637.53;2517.57;8547.17;778.4
01/06/2003;;;;;;;;;;;;;;;;;;;;;;1439.25;2807.51;;;;;;;;;
31/05/2003;;;;;;;;;;;;;;;;;;;;;;1434.47;;;;;;;;;;
30/05/2003;83.785924;13421.6;1724.23;3745.93;;6699.18;372.45;678.31;30377.568;897.8;1231.01;963.59;1197.89;8850.26;4630.8;2991.75;2025.34;2982.68;3399.63;1968.8;4048.14;;;3180.75;1006.8;952.04;;1576.261;9487.38;2460.23;8424.51;767.41
29/05/2003;83.467135;13405.29;1725.19;3744.87;;6647.71;369.73;674.34;30450.408;896.4;1229.82;949.64;1181.82;8711.18;;2969.18;2010.79;2906.71;3371.27;1981.6;4083.59;;2827.75;3164.25;1002.6;936.29;;1568.156;9508.55;2441.2;8375.36;762.52
28/05/2003;82.983105;13294.34;1732.3;3755.28;;6667.35;370.65;678.03;30551.76;884.95;1224.38;953.22;1173.31;8793.12;4664.8;2949.61;1997.13;2919.54;3346.27;1974.4;4071.86;1433.16;2820.51;3130.46;990.8;927.14;;1551.811;9510.62;2474.51;8234.18;750.51
27/05/2003;82.510698;13246.26;1720.36;3732.11;;6650.31;369.18;664.31;29972.029;861.69;1205.09;951.48;1172.58;8781.35;4566.8;2891.47;1961.91;2873.6;3304.01;1937.4;3992.38;1429.43;2814.13;3081.94;976.85;917.36;;1568.341;9420.81;2457.59;8120.24;741.11
26/05/2003;82.006979;12852.46;1680.18;3650.36;;6545.78;363.18;662.6;29861.119;862.83;1202.29;;;;4537.8;2885.52;1956.6;2828.28;3290.81;;;1428.87;2814.35;3096.69;982.45;923.38;;1569.512;9492.71;2504.81;8227.32;750.8
25/05/2003;;;;;;;;;;;;;;;;;;;;;;1424.75;2792.84;;;;;;;;;
24/05/2003;;;;;;;;;;;;;;;;;;;;;;1418.14;;;;;;;;;;
23/05/2003;81.90579;13142.69;1705.6;3701.95;;6586.92;365.25;653.26;29664.359;873.15;1197.06;933.22;1130.05;8601.38;4574;2897.16;1963.44;2822.83;3286.39;1932.2;3979.84;;;3049.84;967.9;906.51;;1560.955;9303.73;2397.63;8184.76;746.63
22/05/2003;81.357546;13100.9;1709.26;3712.04;;6510.89;360.57;658.34;29682.209;873.33;1193.09;931.87;1131.45;8594.02;4570.7;2903.27;1965.04;2865.21;3293.52;1936.3;3990.45;;2753.86;3040.79;963.25;900.18;;1546.113;9131.49;2397.99;8051.66;737.32
21/05/2003;80.479347;13033.66;1706.01;3699.76;;6410.82;355.04;634.08;28776.789;;;923.42;1113.68;8516.43;4450.6;2881.2;1949.75;2827.25;3249.35;1911.5;3936.38;1416.83;2749.89;3057.09;968;900.59;;1533.483;9059.8;2325.3;8018.51;734.01
20/05/2003;80.876287;12745.1;1680.6;3644.08;;6388.49;353.7;617.47;28485.908;857.96;1160.38;919.73;1112.85;8491.36;4514.4;2877.26;1950.91;2838.93;3275.04;1928.8;3971.61;1417.48;2726.89;3062.92;971.55;899.1;;1535.52;9050.4;2255.69;8059.48;738.07
19/05/2003;80.629521;12745.94;1678.2;3636.97;;6469.18;358.99;634.4;29201.459;877.85;1177.36;920.77;1112.49;8493.39;4489.4;2867.29;1946.33;2850.68;3277.85;1915.9;3941.34;1429.5;2716.79;3043.89;966.55;892.46;;1555.447;9087.37;2244.17;8039.13;733.43
18/05/2003;;;;;;;;;;;;;;;;;;;;;;1431.07;2724.49;;;;;;;;;
17/05/2003;;;;;;;;;;;;;;;;;;;;;;1431.92;;;;;;;;;;
16/05/2003;82.223194;13224.98;1720.75;3724.94;;6556.91;364.49;646.15;29463.77;896.88;1206.53;944.3;1154.48;8678.97;4594.8;2994.87;2023.08;2989.08;3332.34;1964.7;4049.01;;;3056.58;973.1;900.01;;1554.452;9093.18;2221.08;8117.29;742.94
15/05/2003;81.839196;13129.69;1719.07;3722.48;;6633.51;368.43;626.88;28907.93;905.89;1228.37;946.67;1162.93;8713.14;4560.6;2995.98;2022.65;2989.38;3318.58;1944.5;4011.08;;2721.18;3012.97;959.85;886.18;;1555.285;9126.07;2218.94;8123.4;739.08
14/05/2003;81.669108;13459.37;1732.54;3754.31;;6549.79;364.17;630.59;29013.18;901.85;1225.03;939.28;1148.14;8647.82;4546.6;2961.83;2003.57;2926.03;3300.62;1926.3;3975.02;1431.73;2720.22;2993.94;952.15;878.64;;1522.924;9103.69;2206.87;8244.91;749.85
13/05/2003;81.698927;13420.65;1738.14;3769.19;;6491.89;361.27;618.6;28671.469;899.38;1224.78;942.3;1155.97;8679.25;4538.6;2963.63;2000.07;2909.95;3276.13;1936.1;3999.89;;2730.32;2960.62;944.2;870.75;;1485.307;9119.04;2209.91;8190.26;749.46
12/05/2003;81.85732;13320.34;1721.89;3739.81;;6496.43;361.36;623.72;28935.129;895.96;1209.1;945.11;1160.42;8726.73;4479.7;2962.63;1997.37;2937.26;3256.7;1928.4;3987.44;1422.1;2768.45;2942.78;936;863.05;;1531.867;9155.57;2192.07;8221.12;749.77
11/05/2003;;;;;;;;;;;;;;;;;;;;;;1423.29;2784.17;;;;;;;;;
10/05/2003;;;;;;;;;;;;;;;;;;;;;;1424.24;;;;;;;;;;
09/05/2003;81.044109;13214.1;1707.57;3715.01;;6488.49;360.52;637.58;29368.658;902.21;1200.82;933.41;1143.55;8604.6;4510.5;2967.89;2000.74;2956.59;3259.22;1918.5;3969.35;;;2950;937.85;860.29;;;9084.16;2153.79;8152.16;745.33
08/05/2003;80.247869;12920.88;1674.77;3645.25;;6408.62;355.64;628.2;29140.67;892.47;1178.27;920.27;1118.76;8491.22;4521.1;2939.17;1986;2886.08;3212.34;1901;3928.87;;2781.24;2961.6;941.55;862.89;;;;;8031.55;737.22
07/05/2003;81.063722;12956.15;1689.66;3673;;6575.29;364.71;639.89;29588.658;891.49;1181.65;929.62;1135.85;8560.63;4630.5;3023.96;2036.31;3005.64;3248.37;1929.6;3992.9;1427;2738.87;2980.74;950.15;869.73;;;8901.05;2191.01;8109.77;743.73
06/05/2003;81.438338;12643.57;1668.28;3626.82;;6614.68;367.1;635.83;29282.789;890.94;1176.75;934.39;1152.78;8588.36;4640.5;3057.56;2050.7;3066.95;3266;1932;4006.39;1424.22;2734.35;2993;951.85;871.12;;;8889.22;2202.36;8083.56;740.71
05/05/2003;80.213593;12832.76;1684.89;3664.64;;6608.18;366.63;653.67;29995.119;895.41;1192.48;926.55;1136.26;8531.57;4579.6;2996.22;2012.54;3013.04;3255.54;;;1427.46;2764.25;2975.47;945.4;864.97;;;8916.49;2224;;
04/05/2003;;;;;;;;;;;;;;;;;;;;;;1434.4;2832.62;;;;;;;;;
03/05/2003;;;;;;;;;;;;;;;;;;;;;;1439.9;;;;;;;;;;
02/05/2003;79.846084;12810.08;1662.67;3618.28;;6590.92;364.53;658.25;30121.979;887.31;1184.18;930.08;1136.51;8582.68;4516.3;2963.12;1991.07;2986;3231.46;1904.6;3952.59;;;2966.63;938.3;858.05;;;8808.18;2199.6;7907.19;725.9
01/05/2003;79.207895;;;;;;;;;;;916.3;1113.21;8454.25;;;;;;1872;3880.13;;2852.67;;;;;;;;7863.29;723.63
30/04/2003;79.069054;12556.7;1634.53;3554.17;;6509.88;360.56;635.95;29383.658;871.43;1163.96;916.92;1106.06;8480.09;4542.7;2953.67;1986.93;2942.04;3214.07;1891.5;3925.97;1442.51;2855.46;2959.79;934.05;852.78;;1521.444;8717.22;2204.85;7831.42;720.55
29/04/2003;78.480178;12677.98;1637.61;3562.56;;6499.69;360.53;622.49;28950.158;855.26;1138.79;917.84;1116.79;8502.99;4510.3;2940.8;1977.67;2908.96;3190.02;1890.5;3927.82;1445.45;2858.34;2950.14;932.3;848.43;;1509.313;8744.22;2205.03;;
28/04/2003;78.030202;12462.4;1618.87;3520.17;;6428.2;355.45;608.52;28352.039;844.63;1114.79;914.84;1107.13;8471.61;4556.5;2949.57;1979.81;2953.92;3176.74;1893.5;3940.25;1454.46;2864.2;2936.71;929.5;847.21;;1537.691;8435.04;2133.41;7607.88;700.25
27/04/2003;;;;;;;;;;;;;;;;;;;;;;1455.95;2905.37;;;;;;;;;
26/04/2003;;;;;;;;;;;;;;;;;;;;;;1465.52;;;;;;;;;;
25/04/2003;77.150496;12126.05;1592.07;3464.6;;6333;349.63;665.97;30372.859;841.25;1109.69;898.81;1083.19;8306.35;4475.9;2866.74;1929.31;2838.23;3139.3;1863.1;3870.2;;;2924.03;924.3;842.39;;1487.147;8409.01;2088.17;7699.5;706.43
24/04/2003;78.135935;12120.34;1594.51;3471.27;;6379.44;351.49;651.67;29843.479;842.98;1109.59;911.43;1108.12;8440.04;4519.1;2903.04;1950.84;2891.62;3137.91;1877.1;3899.03;;2918.99;2937.23;929.7;847.75;;1503.59;8442.11;2071.91;7854.57;718.34
23/04/2003;78.707813;12394.36;1620.58;3527.36;;6385.11;351.08;670.03;30680.189;831.03;1103.15;919.02;1112.93;8515.66;4586.9;2962.67;1983.77;2974.4;3139.21;1905.9;3966.45;1472.33;2936.24;2947.33;934.2;850.99;;1541.96;8519.6;2081.93;7793.38;716.02
22/04/2003;78.165191;12452.48;1619.93;3522.43;;6373.91;349.99;649.48;29887.809;818.51;1083.28;911.37;1102.44;8484.99;4531.3;2914.6;1950.27;2960.96;3081.29;1881;3917.69;1473.9;2949.94;2985.54;943.5;859.55;;1568.692;8571.91;2162.22;7790.46;713.52
21/04/2003;77.252076;;;;;6326.65;347.37;640.87;29598.609;824.72;1089.38;892.01;1081.04;8328.9;;;;;;;;1463.06;2932.08;2996.97;947.2;861.91;;1571.714;;;7969.08;727.52
20/04/2003;;;;;;;;;;;;;;;;;;;;;;1450.88;2918.01;;;;;;;;;
19/04/2003;;;;;;;;;;;;;;;;;;;;;;1454.17;;;;;;;;;;
18/04/2003;77.290774;;;;;;;;;;;;;;;;;;;;;;;;;;;1603.077;;;7874.51;720.59
17/04/2003;77.245772;12395.4;1612.74;3505.69;;;;;;814.78;1086.48;893.58;1083.56;8337.65;4523.7;2898.61;1940.55;2899.78;3056.26;1867.8;3889.22;;2954.42;2984.5;940.7;855.61;;1613.604;8579.14;2192.47;7821.9;717.13
16/04/2003;76.75825;12043.14;1585.14;3447.44;;6306.6;346.01;600.62;28141.119;815.23;1075.03;879.91;1054.89;8257.61;4556.7;2895.16;1940.09;2824.68;3045.56;1853.3;3854.9;1447.09;2950.22;3032.32;958.65;869.11;;1606.24;8675.14;2194.27;7879.49;718.2
15/04/2003;76.922393;12106;1595.65;3463.96;;6333.59;346.71;591.55;27895.129;812.66;1068.6;890.81;1053.08;8402.36;4605.3;2921.52;1951.46;2834.12;3028.03;1876.6;3916.85;1414.72;2879.37;2997.38;951.2;862.52;;1631.47;8632.1;2180.21;7838.83;713.06
14/04/2003;76.059385;11873.91;1580.17;3431.92;;6232.74;340.61;586.66;27575.859;802.46;1063.6;885.23;1048.31;8351.1;4493.4;2874.98;1919.59;2776.78;2989.16;1845.8;3849.41;1403.23;2817.26;;;;;1616.072;8533.55;2176.73;7752.1;702.93
13/04/2003;;;;;;;;;;;;;;;;;;;;;;1436.93;2766.71;;;;;;;;;
12/04/2003;;;;;;;;;;;;;;;;;;;;;;1423.73;;;;;;;;;;
11/04/2003;75.230154;11718.77;1574.14;3418.68;;6175.22;337.6;567.81;26803.049;794.09;1052.4;868.3;1026.15;8203.41;4448.1;2838.14;1900.26;2733.95;2985.85;1827.5;3808.08;;;2997.87;949.8;859.78;;1576.86;8645.65;2194.36;7816.49;707.4
10/04/2003;75.374104;11591.45;1572.8;3414.16;;6154.02;336.06;565.75;26778.158;788.55;1043.98;871.58;1033.14;8221.33;4374.2;2808.58;1880.77;2697.1;2972.7;1824;3803.27;;2753.5;3035.33;962.2;869.96;;1551.18;8625.72;2179.38;7980.12;717.08
09/04/2003;75.573154;11758.9;1580.43;3427.47;;6212.14;339.29;564.6;26917.34;783.31;1031.89;865.99;1023.52;8197.94;4472.8;2888.03;1926.25;2734.1;2987.95;1847.6;3861.42;1415.15;2750.75;3141.25;1004.85;905.17;;1543.674;8636.85;2173.21;8057.61;724.83
08/04/2003;75.977204;11778.52;1576.6;3423.66;;6259.46;341.63;566.59;26989.369;773.64;1025.55;878.29;1046.3;8298.92;4465;2893.51;1929.36;2767.79;2985.58;1851.1;3868.79;1417.22;2742.73;3174.86;1018.1;912.89;;1520.551;8806.66;2186.72;8131.41;726
07/04/2003;76.404082;12135.96;1614.54;3502.7;;6257.13;341.44;567.84;27035.689;772.63;1026.47;879.93;1053.28;8300.41;4490.7;2935.68;1954.53;2808.94;2987.81;1880.3;3935.82;1408.73;2736.31;3215.24;1031.5;922.26;;1515.132;8962.21;2199.85;8249.98;733.76
06/04/2003;;;;;;;;;;;;;;;;;;;;;;1401.93;2732.89;;;;;;;;;
05/04/2003;;;;;;;;;;;;;;;;;;;;;;1397.73;;;;;;;;;;
04/04/2003;75.389928;12065.51;1618.4;3508.2;;6158.97;335.71;569.09;27162.359;768.3;1018.79;878.85;1050.71;8277.15;4386.2;2837.96;1890.82;2654.07;2889.23;1824.5;3814.36;;;3167.7;1016.95;910.56;;1521.128;8822.45;2196.2;8074.12;722.26
03/04/2003;75.09322;12006.2;1612.22;3494.37;;6034.74;329.73;564.89;26988;769.12;1016.43;876.45;1064.06;8240.38;4327.2;2788.69;1862.98;2569.81;2863.39;1805.4;3771.05;;2723.85;3151.16;1009.15;901.73;;1511.729;8648.16;2187.77;8017.75;720.38
