date,price
2007-05-08,233.638641
2007-05-09,234.859863
2007-05-10,230.965973
2007-05-11,233.60360699999998
2007-05-14,231.121124
2007-05-15,229.229233
2007-05-16,236.54153399999998
2007-05-17,235.71571400000002
2007-05-18,235.39540099999996
2007-05-21,235.535538
2007-05-22,238.16816699999998
2007-05-23,237.222229
2007-05-24,237.402405
2007-05-25,242.001999
2007-05-29,243.798798
2007-05-30,249.54954500000002
2007-05-31,249.204208
2007-06-01,250.45045499999998
2007-06-04,253.78878799999998
2007-06-05,259.679688
2007-06-06,259.38439900000003
2007-06-07,257.787781
2007-06-08,258.002991
2007-06-11,255.925919
2007-06-12,252.637634
2007-06-13,252.872879
2007-06-14,251.671677
2007-06-15,253.198196
2007-06-18,257.85784900000004
2007-06-19,257.412415
2007-06-20,255.240234
2007-06-21,257.312317
2007-06-22,262.752747
2007-06-25,263.973969
2007-06-26,265.395386
2007-06-27,263.408417
2007-06-28,262.767761
2007-06-29,261.611603
2007-07-02,265.455444
2007-07-03,267.43743900000004
2007-07-05,271.08609
2007-07-06,269.969971
2007-07-09,271.551544
2007-07-10,271.941956
2007-07-11,272.507507
2007-07-12,272.937927
2007-07-13,276.356354
2007-07-16,276.771759
2007-07-17,277.777771
2007-07-18,275.02502400000003
2007-07-19,274.56958
2007-07-20,260.320313
2007-07-23,256.511505
2007-07-24,257.25726299999997
2007-07-25,255.13513199999997
2007-07-26,254.254257
2007-07-27,256.201202
2007-07-30,258.313324
2007-07-31,255.25524900000002
2007-08-01,256.726715
2007-08-02,255.76075699999998
2007-08-03,251.75175499999997
2007-08-06,255.25524900000002
2007-08-07,258.26828
2007-08-08,263.153168
2007-08-09,257.62262000000004
2007-08-10,258.133148
2007-08-13,258.007996
2007-08-14,254.55455
2007-08-15,249.024017
2007-08-16,246.006012
2007-08-17,250.27026400000003
2007-08-20,249.20921299999998
2007-08-21,253.558563
2007-08-22,256.631622
2007-08-23,256.351349
2007-08-24,257.757751
2007-08-27,256.886902
2007-08-28,253.45346099999998
2007-08-29,256.696686
2007-08-30,255.955963
2007-08-31,257.882874
2007-09-04,262.83783
2007-09-05,264.164154
2007-09-06,262.02203399999996
2007-09-07,259.934937
2007-09-10,257.497498
2007-09-11,260.925934
2007-09-12,261.586578
2007-09-13,262.652649
2007-09-14,264.639648
2007-09-17,262.912903
2007-09-18,267.902893
2007-09-19,273.6987
2007-09-20,276.691681
2007-09-21,280.330322
2007-09-24,284.294281
2007-09-25,284.78479
2007-09-26,284.364349
2007-09-27,284.034027
2007-09-28,283.91891499999997
2007-10-01,291.566559
2007-10-02,292.487488
2007-10-03,292.302307
2007-10-04,289.80481000000003
2007-10-05,297.32232700000003
2007-10-08,305.115112
2007-10-09,307.89788799999997
2007-10-10,313.007996
2007-10-11,311.31131
2007-10-12,319.014008
2007-10-15,310.365356
2007-10-16,308.308319
2007-10-17,317.057068
2007-10-18,320.130127
2007-10-19,322.67767299999997
2007-10-22,325.700714
2007-10-23,338.223236
2007-10-24,338.24826
2007-10-25,334.5896
2007-10-26,337.637634
2007-10-29,339.954956
2007-10-30,347.732727
2007-10-31,353.85385099999996
2007-11-01,351.95697
2007-11-02,355.98098799999997
2007-11-05,363.188202
2007-11-06,371.26626600000003
2007-11-07,366.836823
2007-11-08,347.267273
2007-11-09,332.31732200000005
2007-11-12,316.351349
2007-11-13,330.605591
2007-11-14,321.161163
2007-11-15,315.14013700000004
2007-11-16,317.132141
2007-11-19,313.238251
2007-11-20,324.594604
2007-11-21,330.590576
2007-11-23,338.68869
2007-11-26,333.333344
2007-11-27,337.122131
2007-11-28,346.476471
2007-11-29,348.848846
2007-11-30,346.846832
2007-12-03,341.10611
2007-12-04,342.42242400000003
2007-12-05,349.604614
2007-12-06,357.987976
2007-12-07,357.792786
2007-12-10,359.56958
2007-12-11,349.949951
2007-12-12,350.02502400000003
2007-12-13,347.372375
2007-12-14,345.325317
2007-12-17,334.949951
2007-12-18,337.012024
2007-12-19,339.024017
2007-12-20,345.190186
2007-12-21,348.693695
2007-12-24,350.715729
2007-12-26,355.77578700000004
2007-12-27,350.720734
2007-12-28,351.616608
2007-12-31,346.08609
2008-01-02,342.937927
2008-01-03,343.007996
2008-01-04,328.828827
2008-01-07,324.949951
2008-01-08,316.156158
2008-01-09,326.926941
2008-01-10,323.68869
2008-01-11,319.444458
2008-01-14,327.237244
2008-01-15,319.144135
2008-01-16,308.283295
2008-01-17,300.69570899999997
2008-01-18,300.425415
2008-01-22,292.467468
2008-01-23,274.58459500000004
2008-01-24,287.532532
2008-01-25,283.48349
2008-01-28,278.26828
2008-01-29,275.535522
2008-01-30,274.409424
2008-01-31,282.432434
2008-02-01,258.208221
2008-02-04,247.962967
2008-02-05,253.653656
2008-02-06,251.10611
2008-02-07,252.72772200000003
2008-02-08,258.603607
2008-02-11,260.840851
2008-02-12,259.30429100000003
2008-02-13,267.57757599999997
2008-02-14,266.391388
2008-02-15,265.085083
2008-02-19,254.72973599999997
2008-02-20,254.75476099999997
2008-02-21,251.68168599999998
2008-02-22,254.15416000000002
2008-02-25,243.46347000000003
2008-02-26,232.32733199999998
2008-02-27,236.66667200000003
2008-02-28,237.93293799999998
2008-02-29,235.825821
2008-03-03,228.738739
2008-03-04,222.522522
2008-03-05,224.074081
2008-03-06,216.56657400000003
2008-03-07,216.89189100000002
2008-03-10,207.017014
2008-03-11,220.140137
2008-03-12,220.31030299999998
2008-03-13,221.72672999999998
2008-03-14,219.179184
2008-03-17,210.145142
2008-03-18,219.799805
2008-03-19,216.216217
2008-03-20,216.99198900000002
2008-03-24,230.51051299999997
2008-03-25,225.61561600000002
2008-03-26,229.32432599999999
2008-03-27,222.262268
2008-03-28,219.259262
2008-03-31,220.45546000000002
2008-04-01,233.08808900000002
2008-04-02,233.08308399999999
2008-04-03,227.787781
2008-04-04,235.780777
2008-04-07,238.64865099999997
2008-04-08,234.139145
2008-04-09,232.32733199999998
2008-04-10,234.77478
2008-04-11,228.95394900000002
2008-04-14,226.056061
2008-04-15,223.643646
2008-04-16,227.742737
2008-04-17,224.99499500000002
2008-04-18,269.97497599999997
2008-04-21,269.164154
2008-04-22,277.777771
2008-04-23,273.518524
2008-04-24,271.791779
2008-04-25,272.302307
2008-04-28,276.33633399999997
2008-04-29,279.514526
2008-04-30,287.432434
2008-05-01,296.836823
2008-05-02,290.935944
2008-05-05,297.747742
2008-05-06,293.47348
2008-05-07,289.789795
2008-05-08,291.796783
2008-05-09,286.886902
2008-05-12,292.762756
2008-05-13,291.791779
2008-05-14,288.438446
2008-05-15,290.790802
2008-05-16,290.325317
2008-05-19,289.049042
2008-05-20,289.5896
2008-05-21,275.270264
2008-05-22,275.005005
2008-05-23,272.582581
2008-05-27,280.730743
2008-05-28,284.404419
2008-05-29,291.791779
2008-05-30,293.193207
2008-06-02,287.787781
2008-06-03,283.933929
2008-06-04,286.396393
2008-06-05,293.443451
2008-06-06,283.783783
2008-06-09,279.214203
2008-06-10,277.362366
2008-06-11,272.872864
2008-06-12,276.75174
2008-06-13,286.041046
2008-06-16,286.691681
2008-06-17,285.015015
2008-06-18,281.471466
2008-06-19,280.38037099999997
2008-06-20,273.488495
2008-06-23,272.877869
2008-06-24,271.421417
2008-06-25,275.77578700000004
2008-06-26,264.674683
2008-06-27,264.299286
2008-06-30,263.47348
2008-07-01,267.632629
2008-07-02,263.783783
2008-07-03,268.768768
2008-07-07,272.227234
2008-07-08,277.54254199999997
2008-07-09,271.046051
2008-07-10,270.555542
2008-07-11,267.167175
2008-07-14,261.071075
2008-07-15,258.303314
2008-07-16,268.068054
2008-07-17,266.987
2008-07-18,240.900894
2008-07-21,234.634628
2008-07-22,238.79379300000002
2008-07-23,244.854858
2008-07-24,238.04805
2008-07-25,246.23623700000002
2008-07-28,238.798798
2008-07-29,241.79679900000002
2008-07-30,241.59159900000003
2008-07-31,237.112106
2008-08-01,234.164169
2008-08-04,231.73173500000001
2008-08-05,240.16516099999998
2008-08-06,243.413406
2008-08-07,239.799805
2008-08-08,247.75274700000003
2008-08-11,250.67067000000003
2008-08-12,251.55654900000002
2008-08-13,250.265259
2008-08-14,252.998001
2008-08-15,255.33033799999998
2008-08-18,249.39939900000002
2008-08-19,245.49549900000002
2008-08-20,242.742737
2008-08-21,243.50851400000002
2008-08-22,245.540543
2008-08-25,241.74675
2008-08-26,237.31732200000002
2008-08-27,234.524521
2008-08-28,237.127121
2008-08-29,231.876877
2008-09-02,232.857864
2008-09-03,232.437439
2008-09-04,225.355362
2008-09-05,222.34735099999997
2008-09-08,210.185181
2008-09-09,209.539536
2008-09-10,207.28729199999998
2008-09-11,217.09208700000002
2008-09-12,219.049042
2008-09-15,217.147141
2008-09-16,221.68669100000002
2008-09-17,207.45245400000002
2008-09-18,219.759766
2008-09-19,224.799805
2008-09-22,215.28527799999998
2008-09-23,214.849854
2008-09-24,217.77276600000002
2008-09-25,220.02002000000002
2008-09-26,215.735733
2008-09-29,190.690689
2008-09-30,200.460464
2008-10-01,206.066071
2008-10-02,195.44044499999998
2008-10-03,193.648651
2008-10-06,185.79078700000002
2008-10-07,173.178177
2008-10-08,169.224228
2008-10-09,164.654648
2008-10-10,166.166168
2008-10-13,190.700699
2008-10-14,181.53653
2008-10-15,169.754761
2008-10-16,176.686691
2008-10-17,186.456451
2008-10-20,189.849854
2008-10-21,181.556549
2008-10-22,178.013016
2008-10-23,176.33633400000002
2008-10-24,169.814819
2008-10-27,164.90991200000002
2008-10-28,184.55955500000002
2008-10-29,179.17918400000002
2008-10-30,180.025024
